arr_size, iters, time
131072, 1000000, 30.115703
131072, 1000000, 17.397747
131072, 1000000, 13.280202
131072, 1000000, 11.147609
131072, 1000000, 9.931738
131072, 1000000, 8.920872
131072, 1000000, 8.013246
131072, 1000000, 7.128952
131072, 1000000, 6.919346
131072, 1000000, 6.286668
131072, 1000000, 5.513352
131072, 1000000, 5.444113
131072, 1000000, 4.807144
131072, 1000000, 4.781409
131072, 1000000, 4.162024
131072, 1000000, 4.146780
131072, 1000000, 3.562797
131072, 1000000, 3.563183
131072, 1000000, 3.471975
131072, 1000000, 3.026954
131072, 1000000, 2.998332
131072, 1000000, 2.479393
131072, 1000000, 2.477604
131072, 1000000, 2.517430
131072, 1000000, 2.428996
131072, 1000000, 2.017464
131072, 1000000, 2.006541
131072, 1000000, 2.000559
131072, 1000000, 1.567554
131072, 1000000, 1.582957
131072, 1000000, 1.773684
131072, 1000000, 1.667849
131072, 1000000, 1.241623
131072, 1000000, 1.163329
131072, 1000000, 1.153247
131072, 1000000, 1.166778
131072, 1000000, 1.142175
131072, 1000000, 1.161803
131072, 1000000, 1.171247
131072, 1000000, 1.179395
131072, 1000000, 1.163611
131072, 1000000, 1.146179
131072, 1000000, 1.160814
131072, 1000000, 1.191663
131072, 1000000, 1.352527
131072, 1000000, 1.169688
131072, 1000000, 1.210223
131072, 1000000, 1.377293
131072, 1000000, 1.163109
131072, 1000000, 1.142028
131072, 1000000, 1.145129
131072, 1000000, 1.146934
131072, 1000000, 1.161886
131072, 1000000, 1.202943
131072, 1000000, 1.381949
131072, 1000000, 1.350117
131072, 1000000, 1.169865
131072, 1000000, 1.400678
131072, 1000000, 1.187969
131072, 1000000, 1.217948
131072, 1000000, 1.160653
131072, 1000000, 1.138533
131072, 1000000, 1.175704
131072, 1000000, 1.169294
131072, 1000000, 1.377243
131072, 1000000, 1.207280
131072, 1000000, 1.145813
131072, 1000000, 1.145563
131072, 1000000, 1.220108
131072, 1000000, 1.143757
131072, 1000000, 1.139652
131072, 1000000, 1.158849
131072, 1000000, 1.352502
131072, 1000000, 1.227190
131072, 1000000, 1.151097
131072, 1000000, 1.187801
131072, 1000000, 1.167377
131072, 1000000, 1.141948
131072, 1000000, 1.173946
131072, 1000000, 1.145783
131072, 1000000, 1.162028
131072, 1000000, 1.170342
131072, 1000000, 1.191458
131072, 1000000, 1.163711
131072, 1000000, 1.167542
131072, 1000000, 1.145836
131072, 1000000, 1.192225
131072, 1000000, 1.403910
131072, 1000000, 1.206897
131072, 1000000, 1.195954
131072, 1000000, 1.158402
131072, 1000000, 1.171349
131072, 1000000, 1.145058
131072, 1000000, 1.140334
131072, 1000000, 1.158627
131072, 1000000, 1.148008
131072, 1000000, 1.194115
131072, 1000000, 1.369578
131072, 1000000, 1.200512
131072, 1000000, 1.158853
