arr_size, iters, time
65536, 100000, 2448
65536, 100000, 2161
65536, 100000, 1951
65536, 100000, 1881
65536, 100000, 1861
65536, 100000, 1831
65536, 100000, 1886
65536, 100000, 1816
65536, 100000, 1796
65536, 100000, 1800
65536, 100000, 371
65536, 100000, 1816
65536, 100000, 1800
65536, 100000, 361
65536, 100000, 1810
65536, 100000, 1671
65536, 100000, 255
65536, 100000, 1785
65536, 100000, 1666
65536, 100000, 1666
65536, 100000, 376
65536, 100000, 1660
65536, 100000, 1660
65536, 100000, 1776
65536, 100000, 1811
65536, 100000, 1781
65536, 100000, 1810
65536, 100000, 1806
65536, 100000, 1806
65536, 100000, 261
65536, 100000, 1665
65536, 100000, 1660
65536, 100000, 1671
65536, 100000, 251
65536, 100000, 1661
65536, 100000, 255
65536, 100000, 1676
65536, 100000, 1791
65536, 100000, 1686
65536, 100000, 1660
65536, 100000, 1665
65536, 100000, 1671
65536, 100000, 1660
65536, 100000, 1660
65536, 100000, 261
65536, 100000, 1655
65536, 100000, 1660
65536, 100000, 256
65536, 100000, 1650
65536, 100000, 1670
65536, 100000, 1651
65536, 100000, 256
65536, 100000, 1666
65536, 100000, 1655
65536, 100000, 266
65536, 100000, 1791
65536, 100000, 261
65536, 100000, 1661
65536, 100000, 261
65536, 100000, 366
65536, 100000, 1660
65536, 100000, 256
65536, 100000, 371
65536, 100000, 2067
65536, 100000, 1690
65536, 100000, 256
65536, 100000, 1655
65536, 100000, 1646
65536, 100000, 256
65536, 100000, 377
65536, 100000, 1671
65536, 100000, 260
65536, 100000, 1661
65536, 100000, 1670
65536, 100000, 1670
65536, 100000, 1660
65536, 100000, 1660
65536, 100000, 1781
65536, 100000, 1660
65536, 100000, 261
65536, 100000, 256
65536, 100000, 1665
65536, 100000, 256
65536, 100000, 1780
65536, 100000, 261
65536, 100000, 261
65536, 100000, 261
65536, 100000, 261
65536, 100000, 1660
65536, 100000, 261
65536, 100000, 261
65536, 100000, 1671
65536, 100000, 256
65536, 100000, 261
65536, 100000, 1655
65536, 100000, 260
65536, 100000, 256
65536, 100000, 261
65536, 100000, 1661
65536, 100000, 261
65536, 100000, 260
65536, 100000, 256
65536, 100000, 1670
65536, 100000, 266
65536, 100000, 261
65536, 100000, 260
65536, 100000, 1671
65536, 100000, 1660
65536, 100000, 256
65536, 100000, 1656
65536, 100000, 1655
65536, 100000, 256
65536, 100000, 1665
65536, 100000, 260
65536, 100000, 1666
65536, 100000, 266
65536, 100000, 266
65536, 100000, 256
65536, 100000, 1661
65536, 100000, 256
65536, 100000, 261
65536, 100000, 1656
65536, 100000, 256
65536, 100000, 261
65536, 100000, 1670
65536, 100000, 1661
65536, 100000, 256
65536, 100000, 261
65536, 100000, 266
65536, 100000, 260
65536, 100000, 1666
65536, 100000, 1660
65536, 100000, 256
65536, 100000, 1655
65536, 100000, 256
65536, 100000, 255
65536, 100000, 255
65536, 100000, 1661
65536, 100000, 261
65536, 100000, 256
65536, 100000, 261
65536, 100000, 1661
65536, 100000, 1781
65536, 100000, 1665
65536, 100000, 1666
65536, 100000, 261
65536, 100000, 261
65536, 100000, 266
65536, 100000, 256
65536, 100000, 1666
65536, 100000, 251
65536, 100000, 1685
65536, 100000, 256
65536, 100000, 1645
65536, 100000, 261
65536, 100000, 261
65536, 100000, 261
65536, 100000, 261
65536, 100000, 261
65536, 100000, 1655
65536, 100000, 1661
65536, 100000, 261
65536, 100000, 255
65536, 100000, 256
65536, 100000, 1665
65536, 100000, 261
65536, 100000, 1661
65536, 100000, 256
65536, 100000, 261
65536, 100000, 260
65536, 100000, 261
65536, 100000, 261
65536, 100000, 266
65536, 100000, 1656
65536, 100000, 256
65536, 100000, 256
65536, 100000, 266
65536, 100000, 1655
65536, 100000, 261
65536, 100000, 261
65536, 100000, 255
65536, 100000, 256
65536, 100000, 261
65536, 100000, 260
65536, 100000, 261
65536, 100000, 261
65536, 100000, 256
65536, 100000, 261
65536, 100000, 261
65536, 100000, 265
65536, 100000, 251
65536, 100000, 256
65536, 100000, 1676
65536, 100000, 256
65536, 100000, 256
65536, 100000, 261
65536, 100000, 261
65536, 100000, 255
65536, 100000, 261
65536, 100000, 256
65536, 100000, 1666
65536, 100000, 256
65536, 100000, 257
65536, 100000, 256
65536, 100000, 1675
65536, 100000, 256
65536, 100000, 261
65536, 100000, 260
65536, 100000, 256
65536, 100000, 1660
65536, 100000, 256
65536, 100000, 376
65536, 100000, 261
65536, 100000, 261
65536, 100000, 276
65536, 100000, 275
65536, 100000, 261
65536, 100000, 2588
65536, 100000, 261
65536, 100000, 266
65536, 100000, 255
65536, 100000, 261
65536, 100000, 1695
65536, 100000, 266
65536, 100000, 1691
65536, 100000, 276
65536, 100000, 1671
65536, 100000, 261
65536, 100000, 1666
65536, 100000, 261
65536, 100000, 261
65536, 100000, 1675
65536, 100000, 265
65536, 100000, 256
65536, 100000, 261
65536, 100000, 1700
65536, 100000, 1666
65536, 100000, 265
65536, 100000, 261
65536, 100000, 261
65536, 100000, 256
65536, 100000, 266
65536, 100000, 266
65536, 100000, 260
65536, 100000, 256
65536, 100000, 266
65536, 100000, 260
65536, 100000, 261
65536, 100000, 266
65536, 100000, 276
65536, 100000, 261
65536, 100000, 266
65536, 100000, 261
65536, 100000, 1705
65536, 100000, 261
65536, 100000, 255
65536, 100000, 1681
65536, 100000, 1655
65536, 100000, 266
65536, 100000, 266
65536, 100000, 260
65536, 100000, 271
65536, 100000, 261
65536, 100000, 266
65536, 100000, 266
65536, 100000, 266
65536, 100000, 266
65536, 100000, 261
65536, 100000, 266
65536, 100000, 261
65536, 100000, 265
65536, 100000, 266
65536, 100000, 266
65536, 100000, 261
65536, 100000, 266
65536, 100000, 261
65536, 100000, 260
65536, 100000, 1666
65536, 100000, 261
65536, 100000, 255
65536, 100000, 256
65536, 100000, 260
65536, 100000, 1666
65536, 100000, 256
65536, 100000, 260
65536, 100000, 256
65536, 100000, 261
65536, 100000, 260
65536, 100000, 266
65536, 100000, 1665
65536, 100000, 256
65536, 100000, 256
65536, 100000, 1660
65536, 100000, 251
65536, 100000, 266
65536, 100000, 256
65536, 100000, 261
65536, 100000, 257
65536, 100000, 266
65536, 100000, 261
