arr_size, iters, time
32768, 10000, 727
32768, 10000, 301
32768, 10000, 286
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 257
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 251
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 250
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 260
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 251
32768, 10000, 257
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 251
32768, 10000, 261
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 251
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 251
32768, 10000, 261
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 261
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 250
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 261
32768, 10000, 251
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 251
32768, 10000, 261
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 250
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 257
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 250
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 251
32768, 10000, 396
32768, 10000, 261
32768, 10000, 250
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 261
32768, 10000, 255
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 257
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 257
32768, 10000, 256
32768, 10000, 255
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 255
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 250
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 250
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 251
32768, 10000, 251
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 251
32768, 10000, 260
32768, 10000, 251
32768, 10000, 261
32768, 10000, 251
32768, 10000, 261
32768, 10000, 307
32768, 10000, 260
32768, 10000, 261
32768, 10000, 261
32768, 10000, 266
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 260
32768, 10000, 256
32768, 10000, 260
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 260
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 255
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 255
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 255
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 255
32768, 10000, 261
32768, 10000, 256
32768, 10000, 255
32768, 10000, 261
32768, 10000, 260
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 260
32768, 10000, 261
32768, 10000, 260
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 260
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 260
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 255
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 256
32768, 10000, 256
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 260
32768, 10000, 261
32768, 10000, 255
32768, 10000, 256
32768, 10000, 255
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 261
32768, 10000, 256
