arr_size, iters, time
8, 1000, 42.416000
8, 1000, 36.351000
8, 1000, 36.405000
8, 1000, 49.582000
8, 1000, 27.584000
8, 1000, 31.415000
8, 1000, 27.694000
8, 1000, 27.490000
8, 1000, 27.599000
8, 1000, 27.540000
8, 1000, 24.288000
8, 1000, 24.406000
8, 1000, 21.523000
8, 1000, 24.208000
8, 1000, 24.449000
8, 1000, 21.489000
8, 1000, 40.318000
8, 1000, 27.555000
8, 1000, 21.448000
8, 1000, 21.526000
8, 1000, 21.457000
8, 1000, 21.566000
8, 1000, 21.437000
8, 1000, 21.308000
8, 1000, 21.310000
8, 1000, 21.468000
8, 1000, 21.489000
8, 1000, 21.417000
8, 1000, 21.433000
8, 1000, 21.316000
8, 1000, 21.348000
8, 1000, 21.801000
8, 1000, 21.409000
8, 1000, 21.454000
8, 1000, 21.471000
8, 1000, 21.393000
8, 1000, 21.466000
8, 1000, 21.443000
8, 1000, 21.434000
8, 1000, 21.452000
8, 1000, 21.482000
8, 1000, 21.308000
8, 1000, 21.420000
8, 1000, 21.353000
8, 1000, 21.479000
8, 1000, 21.482000
8, 1000, 21.333000
8, 1000, 21.316000
8, 1000, 21.316000
8, 1000, 21.285000
8, 1000, 21.449000
8, 1000, 21.307000
8, 1000, 21.388000
8, 1000, 21.484000
8, 1000, 21.348000
8, 1000, 19.021000
8, 1000, 19.066000
8, 1000, 18.963000
8, 1000, 19.089000
8, 1000, 19.078000
8, 1000, 18.952000
8, 1000, 18.984000
8, 1000, 18.920000
8, 1000, 18.932000
8, 1000, 17.010000
8, 1000, 18.142000
8, 1000, 16.855000
8, 1000, 16.996000
8, 1000, 16.985000
8, 1000, 16.829000
8, 1000, 16.964000
8, 1000, 16.980000
8, 1000, 16.890000
8, 1000, 17.030000
8, 1000, 17.176000
8, 1000, 16.890000
8, 1000, 16.828000
8, 1000, 16.829000
8, 1000, 16.839000
8, 1000, 16.845000
8, 1000, 16.876000
8, 1000, 16.833000
8, 1000, 17.006000
8, 1000, 15.079000
8, 1000, 15.062000
8, 1000, 15.067000
8, 1000, 15.049000
8, 1000, 15.157000
8, 1000, 15.187000
8, 1000, 15.135000
8, 1000, 15.037000
8, 1000, 15.039000
8, 1000, 15.090000
8, 1000, 13.561000
8, 1000, 13.573000
8, 1000, 13.455000
8, 1000, 13.521000
8, 1000, 13.527000
8, 1000, 13.458000
8, 1000, 13.555000
