1024, 1000000, 31.406834
1024, 1000000, 20.072809
1024, 1000000, 14.465434
1024, 1000000, 11.288423
1024, 1000000, 9.047961
1024, 1000000, 8.234620
1024, 1000000, 7.130741
1024, 1000000, 6.843187
1024, 1000000, 5.727519
1024, 1000000, 4.579410
1024, 1000000, 4.150310
1024, 1000000, 3.454804
1024, 1000000, 3.002483
1024, 1000000, 2.987521
1024, 1000000, 2.891516
1024, 1000000, 2.488735
1024, 1000000, 2.488326
1024, 1000000, 2.450775
1024, 1000000, 1.998592
1024, 1000000, 1.988251
1024, 1000000, 1.997412
1024, 1000000, 2.053240
1024, 1000000, 1.716954
1024, 1000000, 1.587414
1024, 1000000, 1.624291
1024, 1000000, 1.587617
1024, 1000000, 1.561251
1024, 1000000, 1.171725
1024, 1000000, 1.133524
1024, 1000000, 1.239293
1024, 1000000, 1.373324
1024, 1000000, 1.176028
1024, 1000000, 1.212664
1024, 1000000, 1.292267
1024, 1000000, 1.175578
1024, 1000000, 1.148734
1024, 1000000, 1.169852
1024, 1000000, 1.191547
1024, 1000000, 1.154431
1024, 1000000, 1.202121
1024, 1000000, 1.168171
1024, 1000000, 1.139696
1024, 1000000, 1.167175
1024, 1000000, 1.170732
1024, 1000000, 1.191241
1024, 1000000, 1.172014
1024, 1000000, 1.167266
1024, 1000000, 1.154039
1024, 1000000, 1.205595
1024, 1000000, 1.169988
1024, 1000000, 1.166524
1024, 1000000, 1.209922
1024, 1000000, 1.173885
1024, 1000000, 1.152860
1024, 1000000, 1.174129
1024, 1000000, 1.170396
1024, 1000000, 1.173838
1024, 1000000, 1.170221
1024, 1000000, 1.166740
1024, 1000000, 1.154905
1024, 1000000, 1.166493
1024, 1000000, 1.188299
1024, 1000000, 1.256690
1024, 1000000, 1.173744
1024, 1000000, 1.174898
1024, 1000000, 1.394765
1024, 1000000, 1.227913
1024, 1000000, 1.374906
1024, 1000000, 1.174485
1024, 1000000, 1.171461
1024, 1000000, 1.173623
1024, 1000000, 1.349711
1024, 1000000, 1.157483
1024, 1000000, 1.207113
1024, 1000000, 1.230412
1024, 1000000, 1.484162
1024, 1000000, 1.176066
1024, 1000000, 1.187654
1024, 1000000, 1.384523
1024, 1000000, 1.188348
1024, 1000000, 1.186476
1024, 1000000, 1.203798
1024, 1000000, 1.355984
1024, 1000000, 1.169754
1024, 1000000, 1.137199
1024, 1000000, 1.157997
1024, 1000000, 1.175741
1024, 1000000, 1.209451
1024, 1000000, 1.175489
1024, 1000000, 1.171730
1024, 1000000, 1.174770
1024, 1000000, 1.155208
1024, 1000000, 1.150422
1024, 1000000, 1.167531
1024, 1000000, 1.155789
1024, 1000000, 29.567696
1024, 1000000, 19.492438
1024, 1000000, 14.452306
1024, 1000000, 11.260357
1024, 1000000, 9.832329
1024, 1000000, 8.138644
1024, 1000000, 7.085376
1024, 1000000, 6.793640
1024, 1000000, 6.173118
1024, 1000000, 5.523387
1024, 1000000, 5.378734
1024, 1000000, 4.811822
1024, 1000000, 4.690203
1024, 1000000, 4.179127
1024, 1000000, 4.366197
1024, 1000000, 3.564940
1024, 1000000, 3.563403
1024, 1000000, 2.998478
1024, 1000000, 3.001951
1024, 1000000, 3.015289
1024, 1000000, 2.565486
1024, 1000000, 2.491048
1024, 1000000, 2.517389
1024, 1000000, 2.462221
1024, 1000000, 1.880388
1024, 1000000, 1.579102
1024, 1000000, 1.751069
1024, 1000000, 1.677942
1024, 1000000, 1.511421
1024, 1000000, 1.158184
1024, 1000000, 1.148088
1024, 1000000, 1.158915
1024, 1000000, 1.373205
1024, 1000000, 1.214656
1024, 1000000, 1.145686
1024, 1000000, 1.166278
1024, 1000000, 1.145116
1024, 1000000, 1.166082
1024, 1000000, 1.141564
1024, 1000000, 1.159580
1024, 1000000, 1.216190
1024, 1000000, 1.163523
1024, 1000000, 1.170613
1024, 1000000, 1.160245
1024, 1000000, 1.149254
1024, 1000000, 1.160766
1024, 1000000, 1.138588
1024, 1000000, 1.219352
1024, 1000000, 1.158607
1024, 1000000, 1.155855
1024, 1000000, 1.140106
1024, 1000000, 1.152832
1024, 1000000, 1.184455
1024, 1000000, 1.139499
1024, 1000000, 1.160824
1024, 1000000, 1.421174
1024, 1000000, 1.156788
1024, 1000000, 1.138131
1024, 1000000, 1.156739
1024, 1000000, 1.161952
1024, 1000000, 1.138964
1024, 1000000, 1.162113
1024, 1000000, 1.195465
1024, 1000000, 1.158729
1024, 1000000, 1.154403
1024, 1000000, 1.136834
1024, 1000000, 1.157246
1024, 1000000, 1.402376
1024, 1000000, 1.161515
1024, 1000000, 1.193378
1024, 1000000, 1.177152
1024, 1000000, 1.158807
1024, 1000000, 1.134261
1024, 1000000, 1.157471
1024, 1000000, 1.137504
1024, 1000000, 3.070402
1024, 1000000, 1.191075
1024, 1000000, 1.139578
1024, 1000000, 1.155202
1024, 1000000, 1.152925
1024, 1000000, 1.139064
1024, 1000000, 1.155533
1024, 1000000, 1.162690
1024, 1000000, 1.395654
1024, 1000000, 1.156907
1024, 1000000, 1.157028
1024, 1000000, 1.160736
1024, 1000000, 1.157834
1024, 1000000, 1.161307
1024, 1000000, 1.155017
1024, 1000000, 1.181014
1024, 1000000, 1.380717
1024, 1000000, 1.160436
1024, 1000000, 1.157125
1024, 1000000, 1.134600
1024, 1000000, 1.157267
1024, 1000000, 1.132409
1024, 1000000, 1.406701
1024, 1000000, 1.446683
1024, 1000000, 1.179156
1024, 1000000, 1.158119
1024, 1000000, 1.160329
1024, 1000000, 1.153969
1024, 1000000, 1.179548
1024, 1000000, 1.158411
1024, 1000000, 1.211621
1024, 1000000, 1.157562
1024, 1000000, 1.162516
1024, 1000000, 1.154913
1024, 1000000, 1.158500
1024, 1000000, 1.197688
1024, 1000000, 1.163594
1024, 1000000, 1.191273
1024, 1000000, 1.134574
1024, 1000000, 1.149827
1024, 1000000, 1.147948
1024, 1000000, 1.140314
1024, 1000000, 1.166793
1024, 1000000, 1.153840
1024, 1000000, 1.138897
1024, 1000000, 1.149671
1024, 1000000, 1.373199
1024, 1000000, 1.140736
1024, 1000000, 1.679845
1024, 1000000, 1.186742
1024, 1000000, 1.186764
1024, 1000000, 1.225243
1024, 1000000, 3.650123
1024, 1000000, 1.577612
1024, 1000000, 1.177980
1024, 1000000, 1.175185
1024, 1000000, 1.210900
1024, 1000000, 1.199181
1024, 1000000, 1.176000
1024, 1000000, 1.172513
1024, 1000000, 2.182680
1024, 1000000, 1.159308
1024, 1000000, 1.194014
1024, 1000000, 1.176849
1024, 1000000, 1.158824
1024, 1000000, 1.188708
1024, 1000000, 1.193968
1024, 1000000, 1.175125
1024, 1000000, 1.167648
1024, 1000000, 1.155894
1024, 1000000, 1.154461
1024, 1000000, 2.504087
1024, 1000000, 1.174474
1024, 1000000, 1.190050
1024, 1000000, 1.193506
1024, 1000000, 1.172568
1024, 1000000, 1.157946
1024, 1000000, 1.154556
1024, 1000000, 1.175116
1024, 1000000, 1.172053
1024, 1000000, 1.175223
1024, 1000000, 1.190654
1024, 1000000, 1.156800
1024, 1000000, 1.153822
1024, 1000000, 1.242443
1024, 1000000, 1.201065
1024, 1000000, 1.178913
1024, 1000000, 1.173474
1024, 1000000, 1.232357
1024, 1000000, 1.137679
1024, 1000000, 1.173658
1024, 1000000, 1.207302
1024, 1000000, 1.150517
1024, 1000000, 1.166814
1024, 1000000, 1.499959
1024, 1000000, 1.373059
1024, 1000000, 1.139969
1024, 1000000, 1.225725
1024, 1000000, 1.171833
1024, 1000000, 1.169951
1024, 1000000, 1.154266
1024, 1000000, 1.185222
1024, 1000000, 1.159321
1024, 1000000, 1.369739
1024, 1000000, 1.174396
1024, 1000000, 1.171959
1024, 1000000, 1.193932
1024, 1000000, 1.186442
1024, 1000000, 1.384276
1024, 1000000, 1.189335
1024, 1000000, 1.190795
1024, 1000000, 1.174831
1024, 1000000, 1.152919
1024, 1000000, 1.216363
1024, 1000000, 1.183877
1024, 1000000, 2.209531
1024, 1000000, 9.696749
1024, 1000000, 5.541668
1024, 1000000, 1.790742
1024, 1000000, 1.205780
1024, 1000000, 1.200029
1024, 1000000, 1.214770
1024, 1000000, 1.196039
1024, 1000000, 1.205157
1024, 1000000, 1.163806
1024, 1000000, 2.262375
1024, 1000000, 9.866893
1024, 1000000, 3.440070
1024, 1000000, 2.869781
1024, 1000000, 1.543897
1024, 1000000, 1.169169
1024, 1000000, 1.164674
1024, 1000000, 1.869105
1024, 1000000, 2.011699
1024, 1000000, 1.517886
1024, 1000000, 1.181276
1024, 1000000, 1.165838
1024, 1000000, 1.200472
1024, 1000000, 1.143845
1024, 1000000, 1.178242
1024, 1000000, 1.187489
1024, 1000000, 1.157263
1024, 1000000, 1.407564
1024, 1000000, 1.180502
1024, 1000000, 1.191618
1024, 1000000, 1.188357
1024, 1000000, 1.387547
1024, 1000000, 2.273573
1024, 1000000, 1.159880
1024, 1000000, 1.152385
1024, 1000000, 1.155452
1024, 1000000, 1.244466
1024, 1000000, 1.155154
1024, 1000000, 1.152731
1024, 1000000, 1.171686
1024, 1000000, 1.172334
1024, 1000000, 1.138168
1024, 1000000, 1.141315
1024, 1000000, 1.160193
1024, 1000000, 1.194372
1024, 1000000, 1.161070
1024, 1000000, 1.166103
1024, 1000000, 1.154127
1024, 1000000, 1.233665
1024, 1000000, 1.160998
1024, 1000000, 1.179994
1024, 1000000, 1.217145
1024, 1000000, 1.179860
1024, 1000000, 1.157818
1024, 1000000, 1.182027
1024, 1000000, 1.159721
1024, 1000000, 1.453928
1024, 1000000, 1.183729
1024, 1000000, 1.211646
1024, 1000000, 1.155555
1024, 1000000, 1.418051
1024, 1000000, 1.156488
1024, 1000000, 1.196269
1024, 1000000, 1.177334
1024, 1000000, 1.192654
1024, 1000000, 1.202194
1024, 1000000, 1.367602
1024, 1000000, 1.612723
1024, 1000000, 1.455835
1024, 1000000, 1.226022
1024, 1000000, 1.255202
1024, 1000000, 1.537251
1024, 1000000, 1.159950
1024, 1000000, 1.357152
1024, 1000000, 1.156162
1024, 1000000, 1.151434
1024, 1000000, 1.622489
1024, 1000000, 1.379273
1024, 1000000, 1.399379
1024, 1000000, 14.936415
1024, 1000000, 14.048986
1024, 1000000, 10.262861
1024, 1000000, 1.962949
1024, 1000000, 2.099555
1024, 1000000, 2.409704
1024, 1000000, 1.179294
1024, 1000000, 1.228866
1024, 1000000, 1.156182
1024, 1000000, 1.163174
1024, 1000000, 1.181977
1024, 1000000, 1.163185
1024, 1000000, 1.180023
1024, 1000000, 1.190538
1024, 1000000, 1.180121
1024, 1000000, 1.161594
1024, 1000000, 1.160247
1024, 1000000, 1.160956
1024, 1000000, 1.158847
1024, 1000000, 1.149468
1024, 1000000, 1.238932
1024, 1000000, 1.179209
1024, 1000000, 1.160156
1024, 1000000, 1.179346
1024, 1000000, 1.156712
