arr_size, iters, time
16384, 100000, 1.550010
16384, 100000, 1.800140
16384, 100000, 1.547800
16384, 100000, 2.075290
16384, 100000, 3.035890
16384, 100000, 1.548500
16384, 100000, 1.536350
16384, 100000, 1.548700
16384, 100000, 1.892140
16384, 100000, 1.547580
16384, 100000, 1.763540
16384, 100000, 2.041230
16384, 100000, 3.056810
16384, 100000, 2.459090
16384, 100000, 2.103270
16384, 100000, 1.547900
16384, 100000, 1.670010
16384, 100000, 1.546770
16384, 100000, 1.545970
16384, 100000, 2.640630
16384, 100000, 2.154950
16384, 100000, 1.976900
16384, 100000, 1.546610
16384, 100000, 1.983590
16384, 100000, 2.417690
16384, 100000, 1.984300
16384, 100000, 2.220290
16384, 100000, 1.978930
16384, 100000, 2.339890
16384, 100000, 1.981950
16384, 100000, 2.216110
16384, 100000, 1.976410
16384, 100000, 2.147410
16384, 100000, 2.143790
16384, 100000, 1.984970
16384, 100000, 2.212230
16384, 100000, 1.983480
16384, 100000, 2.335690
16384, 100000, 1.981470
16384, 100000, 1.984200
16384, 100000, 2.549830
16384, 100000, 1.982990
16384, 100000, 1.987310
16384, 100000, 2.484900
16384, 100000, 2.449790
16384, 100000, 2.446780
16384, 100000, 2.700140
16384, 100000, 2.449630
16384, 100000, 2.452360
16384, 100000, 2.636190
16384, 100000, 2.451720
16384, 100000, 2.451160
16384, 100000, 3.017240
16384, 100000, 2.949900
16384, 100000, 2.941540
16384, 100000, 3.203510
16384, 100000, 3.176100
16384, 100000, 2.949140
16384, 100000, 12.453900
16384, 100000, 2.948480
16384, 100000, 2.948990
16384, 100000, 3.150120
16384, 100000, 2.948030
16384, 100000, 2.948490
16384, 100000, 3.194590
16384, 100000, 2.948370
16384, 100000, 2.949130
16384, 100000, 3.328040
16384, 100000, 2.941530
16384, 100000, 2.950720
16384, 100000, 3.208570
16384, 100000, 2.948700
16384, 100000, 2.941760
16384, 100000, 3.204120
16384, 100000, 2.943420
16384, 100000, 3.145810
16384, 100000, 2.952260
16384, 100000, 2.948290
16384, 100000, 3.143010
16384, 100000, 2.948250
16384, 100000, 2.953160
16384, 100000, 3.182170
16384, 100000, 2.952530
16384, 100000, 2.953940
16384, 100000, 3.804090
16384, 100000, 3.701000
16384, 100000, 3.483560
16384, 100000, 3.480050
