arr_size, iters, time
16384, 1000, 692
16384, 1000, 306
16384, 1000, 256
16384, 1000, 261
16384, 1000, 256
16384, 1000, 266
16384, 1000, 255
16384, 1000, 261
16384, 1000, 260
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 261
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 261
16384, 1000, 251
16384, 1000, 250
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 260
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 251
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 261
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 261
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 261
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 257
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 261
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 261
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 261
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 261
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 257
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 251
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 251
16384, 1000, 256
16384, 1000, 250
16384, 1000, 256
16384, 1000, 256
16384, 1000, 251
16384, 1000, 260
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 260
16384, 1000, 256
16384, 1000, 257
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 260
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 260
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 417
16384, 1000, 267
16384, 1000, 261
16384, 1000, 250
16384, 1000, 251
16384, 1000, 261
16384, 1000, 255
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
16384, 1000, 257
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 256
16384, 1000, 255
16384, 1000, 256
