228
131
126
127
127
126
126
127
127
126
127
127
127
130
127
126
126
127
235
237
133
127
236
133
238
132
249
131
126
196
129
193
129
127
237
133
235
133
237
133
237
236
133
127
127
236
135
127
127
236
133
236
133
127
235
133
127
235
234
133
235
133
218
131
240
134
127
205
235
238
134
193
129
238
132
236
135
235
134
126
126
205
238
133
237
131
237
133
238
133
192
129
126
238
134
239
236
237
133
179
127
203
236
133
234
133
236
239
133
234
132
235
133
227
132
227
133
237
133
230
132
127
237
134
127
127
127
126
127
126
127
127
127
127
127
127
128
128
126
126
127
126
127
127
127
128
127
128
127
128
128
127
127
127
126
126
127
126
127
127
127
127
127
127
127
127
127
129
126
127
127
127
130
126
127
127
126
127
127
127
126
138
127
127
126
127
127
127
126
127
126
128
127
126
128
127
126
127
126
130
127
127
128
127
127
128
128
129
127
126
127
127
127
126
129
127
126
126
126
127
127
127
127
127
126
127
127
126
127
129
128
127
127
127
127
128
127
127
126
130
127
127
127
127
171
236
131
130
127
127
127
127
127
133
128
127
126
127
127
127
127
127
127
136
127
127
126
127
127
128
127
126
127
127
127
127
127
127
127
127
127
127
127
127
128
126
128
127
127
126
127
127
127
127
136
127
128
126
128
128
127
126
127
127
127
127
127
126
127
126
127
127
130
127
127
126
127
127
127
129
127
126
126
127
128
126
127
127
127
129
130
127
127
128
129
128
127
126
126
126
127
127
126
127
129
127
127
129
127
126
127
127
127
126
128
126
127
128
127
127
136
126
127
127
127
127
128
128
127
127
127
127
126
127
127
129
128
130
127
137
127
127
128
127
126
127
127
126
139
127
128
127
127
127
136
127
128
127
137
127
236
133
136
127
126
126
126
127
127
126
127
126
128
127
127
126
126
126
126
127
126
127
127
126
127
126
127
127
127
127
127
127
127
127
126
127
126
129
126
126
127
128
127
126
126
126
128
126
127
127
127
127
127
127
127
127
127
126
126
128
127
126
126
127
127
127
127
126
126
127
127
127
127
128
127
127
126
126
127
128
126
126
126
127
126
126
138
126
127
126
126
126
127
126
127
127
126
126
127
127
