arr_size, iters, time
128, 10000000, 0.945257
128, 10000000, 0.813621
128, 10000000, 0.780665
128, 10000000, 0.922205
128, 10000000, 0.784026
128, 10000000, 0.802727
128, 10000000, 0.847156
128, 10000000, 0.768247
128, 10000000, 0.769188
128, 10000000, 0.784250
