arr_size, iters, time
4096, 10000000, 87741398
4096, 10000000, 87709939
4096, 10000000, 87593746
4096, 10000000, 87570147
4096, 10000000, 87700735
4096, 10000000, 87575349
4096, 10000000, 87549263
4096, 10000000, 87574243
4096, 10000000, 87547843
4096, 10000000, 88309498
