arr_size, iters, time
1024, 100000, 254138
1024, 100000, 231571
1024, 100000, 209412
1024, 100000, 195280
1024, 100000, 181510
1024, 100000, 84638
1024, 100000, 79497
1024, 100000, 79400
1024, 100000, 84434
1024, 100000, 82034
1024, 100000, 79326
1024, 100000, 79233
1024, 100000, 79405
1024, 100000, 84662
1024, 100000, 79579
1024, 100000, 81954
1024, 100000, 195596
1024, 100000, 195702
1024, 100000, 158892
1024, 100000, 158684
1024, 100000, 79340
1024, 100000, 79295
1024, 100000, 79559
1024, 100000, 79422
1024, 100000, 84777
1024, 100000, 79441
1024, 100000, 79396
1024, 100000, 79267
1024, 100000, 81228
1024, 100000, 79423
1024, 100000, 84634
1024, 100000, 79472
1024, 100000, 79409
1024, 100000, 214802
1024, 100000, 79286
1024, 100000, 79452
1024, 100000, 79425
1024, 100000, 79420
1024, 100000, 89911
1024, 100000, 81968
1024, 100000, 79286
1024, 100000, 79457
1024, 100000, 79372
1024, 100000, 80823
1024, 100000, 79513
1024, 100000, 80269
1024, 100000, 79327
1024, 100000, 84642
1024, 100000, 195189
1024, 100000, 212327
