arr_size, iters, time
65536, 100000, 127288
65536, 100000, 120934
65536, 100000, 120939
65536, 100000, 115783
65536, 100000, 115375
65536, 100000, 81986
65536, 100000, 81890
65536, 100000, 84948
65536, 100000, 317538
65536, 100000, 141644
65536, 100000, 115502
65536, 100000, 115397
65536, 100000, 115545
65536, 100000, 317513
65536, 100000, 115426
65536, 100000, 174352
65536, 100000, 181711
65536, 100000, 84619
65536, 100000, 149867
65536, 100000, 149538
65536, 100000, 141089
65536, 100000, 133641
65536, 100000, 133821
65536, 100000, 134124
65536, 100000, 133657
65536, 100000, 115529
65536, 100000, 90962
65536, 100000, 90681
65536, 100000, 90851
65536, 100000, 90733
65536, 100000, 82250
65536, 100000, 82162
65536, 100000, 82024
65536, 100000, 81868
65536, 100000, 82299
65536, 100000, 115540
65536, 100000, 110519
65536, 100000, 111431
65536, 100000, 106066
65536, 100000, 105841
65536, 100000, 79453
65536, 100000, 79382
65536, 100000, 80796
65536, 100000, 85516
65536, 100000, 84747
65536, 100000, 121102
65536, 100000, 121045
65536, 100000, 121125
65536, 100000, 115321
65536, 100000, 115380
