arr_size, iters, time
64, 100000, 0.940480
64, 100000, 0.942670
64, 100000, 0.940970
64, 100000, 0.941520
64, 100000, 0.941760
64, 100000, 0.941010
64, 100000, 0.940440
64, 100000, 0.943650
64, 100000, 0.940320
64, 100000, 0.906700
64, 100000, 0.906020
64, 100000, 0.907160
64, 100000, 0.906890
64, 100000, 0.909340
64, 100000, 0.907380
64, 100000, 0.908010
64, 100000, 0.907430
64, 100000, 0.907300
64, 100000, 0.906050
64, 100000, 0.906510
64, 100000, 0.907940
64, 100000, 0.908260
64, 100000, 0.907570
64, 100000, 0.983160
64, 100000, 0.907980
