arr_size, iters, time
16384, 100000, 169845
16384, 100000, 159228
16384, 100000, 158860
16384, 100000, 149450
16384, 100000, 149314
16384, 100000, 81907
16384, 100000, 84739
16384, 100000, 84651
16384, 100000, 84802
16384, 100000, 84671
16384, 100000, 169759
16384, 100000, 106167
16384, 100000, 101625
16384, 100000, 133673
16384, 100000, 134018
16384, 100000, 110487
16384, 100000, 105827
16384, 100000, 105993
16384, 100000, 105848
16384, 100000, 101676
16384, 100000, 211542
16384, 100000, 195462
16384, 100000, 195404
16384, 100000, 164467
16384, 100000, 317959
16384, 100000, 141085
16384, 100000, 97701
16384, 100000, 97807
16384, 100000, 97634
16384, 100000, 94164
16384, 100000, 141295
16384, 100000, 84735
16384, 100000, 85845
16384, 100000, 84752
16384, 100000, 84754
16384, 100000, 122609
16384, 100000, 121022
16384, 100000, 120852
16384, 100000, 121146
16384, 100000, 121328
16384, 100000, 81875
16384, 100000, 82011
16384, 100000, 81883
16384, 100000, 79594
16384, 100000, 85096
16384, 100000, 135163
16384, 100000, 317638
16384, 100000, 133804
16384, 100000, 134012
16384, 100000, 127384
