arr_size, iters, time
32768, 100000, 141021
32768, 100000, 140890
32768, 100000, 133623
32768, 100000, 134409
32768, 100000, 126989
32768, 100000, 84604
32768, 100000, 150238
32768, 100000, 84760
32768, 100000, 84717
32768, 100000, 84773
32768, 100000, 134122
32768, 100000, 127276
32768, 100000, 127912
32768, 100000, 121091
32768, 100000, 120906
32768, 100000, 104873
32768, 100000, 317327
32768, 100000, 282349
32768, 100000, 254147
32768, 100000, 230991
32768, 100000, 158699
32768, 100000, 159310
32768, 100000, 158531
32768, 100000, 149363
32768, 100000, 149336
32768, 100000, 121278
32768, 100000, 94164
32768, 100000, 94147
32768, 100000, 94175
32768, 100000, 94161
32768, 100000, 101588
32768, 100000, 84612
32768, 100000, 84634
32768, 100000, 84689
32768, 100000, 84727
32768, 100000, 121245
32768, 100000, 121229
32768, 100000, 115676
32768, 100000, 115722
32768, 100000, 115383
32768, 100000, 79406
32768, 100000, 79302
32768, 100000, 79552
32768, 100000, 79371
32768, 100000, 79463
32768, 100000, 128480
32768, 100000, 133833
32768, 100000, 121380
32768, 100000, 120963
32768, 100000, 121320
