arr_size, iters, time
16, 100000, 0.819870
16, 100000, 0.819860
16, 100000, 0.820900
16, 100000, 0.849300
16, 100000, 1.156950
16, 100000, 0.976590
16, 100000, 0.939300
16, 100000, 0.941300
16, 100000, 0.966320
16, 100000, 0.847810
16, 100000, 0.845290
16, 100000, 0.846880
16, 100000, 0.847060
16, 100000, 0.820310
16, 100000, 0.818750
16, 100000, 0.817880
16, 100000, 0.819100
16, 100000, 0.819380
16, 100000, 0.817960
16, 100000, 0.819410
16, 100000, 0.818890
16, 100000, 0.818990
16, 100000, 0.818920
16, 100000, 0.820030
16, 100000, 0.819430
