arr_size, iters, time
32, 100000, 0.908160
32, 100000, 0.908160
32, 100000, 0.908030
32, 100000, 0.906450
32, 100000, 0.906540
32, 100000, 0.906920
32, 100000, 0.908210
32, 100000, 0.907930
32, 100000, 0.914370
32, 100000, 0.907960
32, 100000, 0.906850
32, 100000, 0.907530
32, 100000, 0.907120
32, 100000, 0.875810
32, 100000, 0.875270
32, 100000, 0.876110
32, 100000, 0.875920
32, 100000, 0.846740
32, 100000, 0.848570
32, 100000, 0.846350
32, 100000, 0.846200
32, 100000, 0.819270
32, 100000, 0.818830
32, 100000, 0.818700
32, 100000, 0.819940
