arr_size, iters, time
2097152, 100000, 90415
2097152, 100000, 79480
2097152, 100000, 79507
2097152, 100000, 79525
2097152, 100000, 79532
2097152, 100000, 79802
2097152, 100000, 79509
2097152, 100000, 79538
2097152, 100000, 79630
2097152, 100000, 79581
2097152, 100000, 82278
2097152, 100000, 79693
2097152, 100000, 79470
2097152, 100000, 79502
2097152, 100000, 79495
2097152, 100000, 127595
2097152, 100000, 149595
2097152, 100000, 110548
2097152, 100000, 149612
2097152, 100000, 150046
2097152, 100000, 90669
2097152, 100000, 82019
2097152, 100000, 79446
2097152, 100000, 79598
2097152, 100000, 79504
2097152, 100000, 79447
2097152, 100000, 79657
2097152, 100000, 79605
2097152, 100000, 79652
2097152, 100000, 79793
2097152, 100000, 121186
2097152, 100000, 87908
2097152, 100000, 79667
2097152, 100000, 79635
2097152, 100000, 79563
2097152, 100000, 79856
2097152, 100000, 79812
2097152, 100000, 79673
2097152, 100000, 79548
2097152, 100000, 79670
2097152, 100000, 79685
2097152, 100000, 79497
2097152, 100000, 79479
2097152, 100000, 79657
2097152, 100000, 79502
2097152, 100000, 97904
2097152, 100000, 87805
2097152, 100000, 79496
2097152, 100000, 79515
2097152, 100000, 79475
