arr_size, iters, time
262144, 100000, 101678
262144, 100000, 97754
262144, 100000, 94310
262144, 100000, 94243
262144, 100000, 90748
262144, 100000, 181441
262144, 100000, 175915
262144, 100000, 149715
262144, 100000, 163347
262144, 100000, 141322
262144, 100000, 121351
262144, 100000, 115396
262144, 100000, 110887
262144, 100000, 110409
262144, 100000, 110447
262144, 100000, 129423
262144, 100000, 121183
262144, 100000, 120924
262144, 100000, 120834
262144, 100000, 121066
262144, 100000, 121700
262144, 100000, 121112
262144, 100000, 121345
262144, 100000, 121054
262144, 100000, 121032
262144, 100000, 181911
262144, 100000, 160632
262144, 100000, 149561
262144, 100000, 141221
262144, 100000, 133892
262144, 100000, 141775
262144, 100000, 135144
262144, 100000, 127106
262144, 100000, 121144
262144, 100000, 115599
262144, 100000, 91141
262144, 100000, 87699
262144, 100000, 88046
262144, 100000, 84836
262144, 100000, 81937
262144, 100000, 82059
262144, 100000, 82348
262144, 100000, 81987
262144, 100000, 82149
262144, 100000, 79436
262144, 100000, 121082
262144, 100000, 102073
262144, 100000, 97861
262144, 100000, 94310
262144, 100000, 94255
