arr_size, iters, time
8192, 100000, 149416
8192, 100000, 212043
8192, 100000, 195607
8192, 100000, 197506
8192, 100000, 169835
8192, 100000, 81996
8192, 100000, 81992
8192, 100000, 86495
8192, 100000, 84619
8192, 100000, 84662
8192, 100000, 82015
8192, 100000, 92031
8192, 100000, 317598
8192, 100000, 81965
8192, 100000, 169518
8192, 100000, 110227
8192, 100000, 110373
8192, 100000, 110378
8192, 100000, 110649
8192, 100000, 126973
8192, 100000, 79591
8192, 100000, 79332
8192, 100000, 79400
8192, 100000, 79322
8192, 100000, 85444
8192, 100000, 98114
8192, 100000, 97779
8192, 100000, 97757
8192, 100000, 97522
8192, 100000, 97795
8192, 100000, 84722
8192, 100000, 84759
8192, 100000, 84752
8192, 100000, 84549
8192, 100000, 84753
8192, 100000, 105889
8192, 100000, 151202
8192, 100000, 126905
8192, 100000, 127130
8192, 100000, 120935
8192, 100000, 81831
8192, 100000, 83189
8192, 100000, 81959
8192, 100000, 82068
8192, 100000, 81942
8192, 100000, 149375
8192, 100000, 141480
8192, 100000, 141074
8192, 100000, 141171
8192, 100000, 133580
