arr_size, iters, time
4194304, 100000, 79883
4194304, 100000, 79782
4194304, 100000, 79491
4194304, 100000, 79508
4194304, 100000, 79721
4194304, 100000, 79858
4194304, 100000, 79468
4194304, 100000, 79565
4194304, 100000, 79417
4194304, 100000, 79651
4194304, 100000, 79736
4194304, 100000, 79606
4194304, 100000, 79449
4194304, 100000, 79551
4194304, 100000, 79454
4194304, 100000, 94436
4194304, 100000, 115909
4194304, 100000, 84985
4194304, 100000, 115845
4194304, 100000, 115684
4194304, 100000, 79506
4194304, 100000, 79540
4194304, 100000, 79590
4194304, 100000, 79550
4194304, 100000, 79464
4194304, 100000, 79717
4194304, 100000, 79603
4194304, 100000, 79725
4194304, 100000, 79579
4194304, 100000, 79563
4194304, 100000, 93078
4194304, 100000, 79679
4194304, 100000, 79402
4194304, 100000, 79621
4194304, 100000, 79638
4194304, 100000, 79778
4194304, 100000, 79545
4194304, 100000, 79504
4194304, 100000, 79816
4194304, 100000, 79452
4194304, 100000, 79777
4194304, 100000, 79488
4194304, 100000, 79456
4194304, 100000, 79557
4194304, 100000, 79569
4194304, 100000, 79428
4194304, 100000, 79561
4194304, 100000, 79557
4194304, 100000, 79597
4194304, 100000, 79484
