arr_size, iters, time
512, 100000, 1.154650
512, 100000, 1.154070
512, 100000, 0.870580
512, 100000, 1.154690
512, 100000, 1.152370
512, 100000, 1.155650
512, 100000, 1.104780
512, 100000, 1.106790
512, 100000, 1.104950
512, 100000, 1.057670
512, 100000, 1.060910
512, 100000, 1.057670
512, 100000, 1.018030
512, 100000, 1.016960
512, 100000, 1.016010
512, 100000, 1.018200
512, 100000, 0.977930
512, 100000, 0.977040
512, 100000, 0.976940
512, 100000, 0.976460
512, 100000, 0.977030
512, 100000, 0.977980
512, 100000, 0.977050
512, 100000, 0.978380
512, 100000, 0.976280
