arr_size, iters, time
128, 100000, 0.942040
128, 100000, 0.942700
128, 100000, 0.940280
128, 100000, 0.940480
128, 100000, 0.940790
128, 100000, 1.009130
128, 100000, 0.941170
128, 100000, 0.940270
128, 100000, 0.939040
128, 100000, 0.940860
128, 100000, 0.942780
128, 100000, 0.940780
128, 100000, 0.939720
128, 100000, 0.941720
128, 100000, 0.941730
128, 100000, 0.941730
128, 100000, 0.941470
128, 100000, 0.941610
128, 100000, 0.941320
128, 100000, 0.939450
128, 100000, 0.940370
128, 100000, 0.940560
128, 100000, 0.941660
128, 100000, 1.013800
128, 100000, 0.939510
