arr_size, iters, time
256, 100000, 0.977870
256, 100000, 0.977560
256, 100000, 1.049690
256, 100000, 1.494900
256, 100000, 0.979380
256, 100000, 1.068060
256, 100000, 0.976850
256, 100000, 0.978630
256, 100000, 0.977960
256, 100000, 0.976810
256, 100000, 0.976930
256, 100000, 0.977190
256, 100000, 0.976770
256, 100000, 0.976990
256, 100000, 0.976460
256, 100000, 0.978080
256, 100000, 0.975340
256, 100000, 0.977060
256, 100000, 0.977550
256, 100000, 0.976440
256, 100000, 0.977880
256, 100000, 0.979070
256, 100000, 0.940790
256, 100000, 0.941020
256, 100000, 0.941370
