arr_size, iters, time
16777216, 10000, 1.430900
16777216, 10000, 1.435900
16777216, 10000, 1.935900
16777216, 10000, 1.442100
16777216, 10000, 1.435900
16777216, 10000, 1.428300
16777216, 10000, 2.344400
16777216, 10000, 1.434400
16777216, 10000, 1.654900
16777216, 10000, 1.504200
16777216, 10000, 4.926600
16777216, 10000, 1.432200
16777216, 10000, 1.437000
16777216, 10000, 1.432800
16777216, 10000, 1.426100
16777216, 10000, 1.437300
16777216, 10000, 1.428500
16777216, 10000, 1.414400
16777216, 10000, 1.427400
16777216, 10000, 1.441200
16777216, 10000, 1.428700
16777216, 10000, 1.432500
16777216, 10000, 1.429100
16777216, 10000, 2.366200
16777216, 10000, 1.427200
16777216, 10000, 1.435700
16777216, 10000, 1.427700
16777216, 10000, 1.434300
16777216, 10000, 1.439800
16777216, 10000, 1.440900
16777216, 10000, 1.431300
16777216, 10000, 1.624700
16777216, 10000, 1.429600
16777216, 10000, 1.428500
16777216, 10000, 1.434700
16777216, 10000, 1.437700
16777216, 10000, 1.439600
16777216, 10000, 1.443600
16777216, 10000, 2.473200
16777216, 10000, 1.441800
16777216, 10000, 1.428700
16777216, 10000, 1.423300
16777216, 10000, 1.431500
16777216, 10000, 1.431900
16777216, 10000, 1.432300
16777216, 10000, 1.875300
16777216, 10000, 1.427600
16777216, 10000, 1.419600
16777216, 10000, 1.428700
16777216, 10000, 1.425400
16777216, 10000, 1.422500
16777216, 10000, 1.437200
16777216, 10000, 1.418700
16777216, 10000, 1.431600
16777216, 10000, 1.422800
16777216, 10000, 1.421000
16777216, 10000, 1.414100
16777216, 10000, 1.425900
16777216, 10000, 1.429800
16777216, 10000, 1.428900
16777216, 10000, 1.422600
16777216, 10000, 1.435900
16777216, 10000, 1.424800
16777216, 10000, 1.421500
16777216, 10000, 1.424300
16777216, 10000, 1.427900
16777216, 10000, 1.434600
16777216, 10000, 1.433200
16777216, 10000, 1.429300
16777216, 10000, 1.425900
16777216, 10000, 1.853500
16777216, 10000, 1.428200
16777216, 10000, 1.422200
16777216, 10000, 1.437000
16777216, 10000, 1.421800
16777216, 10000, 1.427200
16777216, 10000, 1.428100
16777216, 10000, 1.432000
16777216, 10000, 2.328200
16777216, 10000, 1.424700
16777216, 10000, 1.425200
16777216, 10000, 1.427600
16777216, 10000, 1.451000
16777216, 10000, 1.433600
16777216, 10000, 1.433200
16777216, 10000, 1.427100
