arr_size, iters, time
4096, 1000000, 28.536788
4096, 1000000, 18.331008
4096, 1000000, 13.975489
4096, 1000000, 10.733329
4096, 1000000, 9.588876
4096, 1000000, 7.841128
4096, 1000000, 6.989204
4096, 1000000, 6.264692
4096, 1000000, 6.024180
4096, 1000000, 5.749882
4096, 1000000, 4.803424
4096, 1000000, 4.791009
4096, 1000000, 4.164846
4096, 1000000, 4.173066
4096, 1000000, 3.994972
4096, 1000000, 3.555823
4096, 1000000, 3.507381
4096, 1000000, 2.999571
4096, 1000000, 3.005838
4096, 1000000, 2.950191
4096, 1000000, 2.480527
4096, 1000000, 2.480919
4096, 1000000, 2.469493
4096, 1000000, 1.994625
4096, 1000000, 1.993483
4096, 1000000, 1.995958
4096, 1000000, 1.965713
4096, 1000000, 1.587546
4096, 1000000, 1.707725
4096, 1000000, 1.587412
4096, 1000000, 1.573817
4096, 1000000, 1.511492
4096, 1000000, 1.222214
4096, 1000000, 1.187823
4096, 1000000, 1.169654
4096, 1000000, 1.175265
4096, 1000000, 1.386415
4096, 1000000, 1.276542
4096, 1000000, 1.168755
4096, 1000000, 1.227649
4096, 1000000, 1.406755
4096, 1000000, 1.411143
4096, 1000000, 1.364324
4096, 1000000, 1.176035
4096, 1000000, 1.136095
4096, 1000000, 1.133565
4096, 1000000, 1.209737
4096, 1000000, 1.170125
4096, 1000000, 1.175495
4096, 1000000, 1.152507
4096, 1000000, 1.174585
4096, 1000000, 1.155627
4096, 1000000, 1.153442
4096, 1000000, 1.218070
4096, 1000000, 1.393086
4096, 1000000, 1.156394
4096, 1000000, 1.172045
4096, 1000000, 1.170007
4096, 1000000, 1.158918
4096, 1000000, 1.374331
4096, 1000000, 1.278787
4096, 1000000, 1.167615
4096, 1000000, 1.156505
4096, 1000000, 1.179944
4096, 1000000, 1.387187
4096, 1000000, 1.151099
4096, 1000000, 1.204463
4096, 1000000, 1.214361
4096, 1000000, 1.174190
4096, 1000000, 1.389248
4096, 1000000, 1.166446
4096, 1000000, 1.182656
4096, 1000000, 1.234003
4096, 1000000, 1.151440
4096, 1000000, 1.221586
4096, 1000000, 1.169900
4096, 1000000, 1.176107
4096, 1000000, 1.155237
4096, 1000000, 1.151279
4096, 1000000, 1.183851
4096, 1000000, 1.139441
4096, 1000000, 1.216286
4096, 1000000, 1.207343
4096, 1000000, 1.150595
4096, 1000000, 1.166814
4096, 1000000, 1.217193
4096, 1000000, 1.174141
4096, 1000000, 1.154352
4096, 1000000, 1.207067
4096, 1000000, 1.372865
4096, 1000000, 1.169310
4096, 1000000, 1.190732
4096, 1000000, 1.153029
4096, 1000000, 1.133229
4096, 1000000, 1.150449
4096, 1000000, 1.374621
4096, 1000000, 1.200111
4096, 1000000, 1.171641
4096, 1000000, 1.149849
4096, 1000000, 1.166890
