arr_size, iters, time
2048, 1000000, 27.161778
2048, 1000000, 17.224652
2048, 1000000, 13.427331
2048, 1000000, 10.233609
2048, 1000000, 8.267685
2048, 1000000, 7.107442
2048, 1000000, 6.828889
2048, 1000000, 5.677743
2048, 1000000, 4.546881
2048, 1000000, 4.195444
2048, 1000000, 3.409122
2048, 1000000, 3.010544
2048, 1000000, 2.993529
2048, 1000000, 2.493545
2048, 1000000, 2.487405
2048, 1000000, 2.485098
2048, 1000000, 2.013486
2048, 1000000, 1.992369
2048, 1000000, 2.011548
2048, 1000000, 2.001625
2048, 1000000, 1.566760
2048, 1000000, 1.932465
2048, 1000000, 9.310363
2048, 1000000, 3.617072
2048, 1000000, 1.697956
2048, 1000000, 1.810465
2048, 1000000, 1.692425
2048, 1000000, 1.671822
2048, 1000000, 1.460675
2048, 1000000, 1.291608
2048, 1000000, 1.234089
2048, 1000000, 29.970439
2048, 1000000, 18.543494
2048, 1000000, 15.093432
2048, 1000000, 4.428164
2048, 1000000, 6.558770
2048, 1000000, 2.046892
2048, 1000000, 1.669249
2048, 1000000, 1.303053
2048, 1000000, 1.217375
2048, 1000000, 1.193364
2048, 1000000, 1.299009
2048, 1000000, 1.184392
2048, 1000000, 1.182407
2048, 1000000, 1.167032
2048, 1000000, 1.215652
2048, 1000000, 1.179155
2048, 1000000, 1.174329
2048, 1000000, 1.162924
2048, 1000000, 1.174476
2048, 1000000, 1.166458
2048, 1000000, 1.246828
2048, 1000000, 1.188826
2048, 1000000, 1.384244
2048, 1000000, 1.227305
2048, 1000000, 1.174281
2048, 1000000, 1.170751
2048, 1000000, 1.158693
2048, 1000000, 1.182533
2048, 1000000, 1.182130
2048, 1000000, 1.210733
2048, 1000000, 1.177541
2048, 1000000, 1.184239
2048, 1000000, 1.197531
2048, 1000000, 1.166547
2048, 1000000, 1.163711
2048, 1000000, 1.181272
2048, 1000000, 1.241788
2048, 1000000, 1.184876
2048, 1000000, 1.175090
2048, 1000000, 1.177841
2048, 1000000, 1.246127
2048, 1000000, 1.184080
2048, 1000000, 1.177501
2048, 1000000, 1.180973
2048, 1000000, 1.221612
2048, 1000000, 1.451828
2048, 1000000, 1.220127
2048, 1000000, 1.176492
2048, 1000000, 1.174100
2048, 1000000, 1.398471
2048, 1000000, 1.181697
2048, 1000000, 1.403812
2048, 1000000, 1.181930
2048, 1000000, 1.177331
2048, 1000000, 1.160094
2048, 1000000, 1.173758
2048, 1000000, 1.179769
2048, 1000000, 1.186993
2048, 1000000, 1.439625
2048, 1000000, 1.415296
2048, 1000000, 1.172725
2048, 1000000, 1.341066
2048, 1000000, 1.194752
2048, 1000000, 1.181696
2048, 1000000, 1.160018
2048, 1000000, 1.225981
2048, 1000000, 1.163492
2048, 1000000, 1.181227
2048, 1000000, 1.177886
