arr_size, iters, time
1048576, 1000000, 28.220842
1048576, 1000000, 17.915590
1048576, 1000000, 13.879794
1048576, 1000000, 10.572980
1048576, 1000000, 8.474876
1048576, 1000000, 7.665946
1048576, 1000000, 6.930438
1048576, 1000000, 6.276188
1048576, 1000000, 5.514026
1048576, 1000000, 5.478388
1048576, 1000000, 4.805657
1048576, 1000000, 4.769141
1048576, 1000000, 4.162553
1048576, 1000000, 4.162133
1048576, 1000000, 3.567734
1048576, 1000000, 3.567101
1048576, 1000000, 3.506176
1048576, 1000000, 3.007183
1048576, 1000000, 3.002693
1048576, 1000000, 2.915957
1048576, 1000000, 2.478482
1048576, 1000000, 2.490578
1048576, 1000000, 2.433993
1048576, 1000000, 2.049768
1048576, 1000000, 2.026538
1048576, 1000000, 1.999700
1048576, 1000000, 1.583293
1048576, 1000000, 1.610743
1048576, 1000000, 1.587781
1048576, 1000000, 1.678080
1048576, 1000000, 1.539350
1048576, 1000000, 1.277202
1048576, 1000000, 1.207150
1048576, 1000000, 1.157553
1048576, 1000000, 1.146361
1048576, 1000000, 1.164550
1048576, 1000000, 1.147286
1048576, 1000000, 1.178102
1048576, 1000000, 1.166949
1048576, 1000000, 1.147640
1048576, 1000000, 1.167331
1048576, 1000000, 1.195829
1048576, 1000000, 1.169382
1048576, 1000000, 1.162890
1048576, 1000000, 1.196557
1048576, 1000000, 1.159206
1048576, 1000000, 1.167123
1048576, 1000000, 1.370241
1048576, 1000000, 1.166176
1048576, 1000000, 1.147339
1048576, 1000000, 1.166991
1048576, 1000000, 1.209649
1048576, 1000000, 1.166795
1048576, 1000000, 1.174204
1048576, 1000000, 1.165434
1048576, 1000000, 1.207320
1048576, 1000000, 1.175929
1048576, 1000000, 1.143683
1048576, 1000000, 1.260727
1048576, 1000000, 1.176179
1048576, 1000000, 1.169892
1048576, 1000000, 1.245658
1048576, 1000000, 1.179731
1048576, 1000000, 1.161438
1048576, 1000000, 1.155536
1048576, 1000000, 1.166669
1048576, 1000000, 1.172435
1048576, 1000000, 1.183827
1048576, 1000000, 1.222647
1048576, 1000000, 1.166322
1048576, 1000000, 1.144373
1048576, 1000000, 1.190582
1048576, 1000000, 1.143091
1048576, 1000000, 1.417120
1048576, 1000000, 1.385802
1048576, 1000000, 1.163051
1048576, 1000000, 1.380453
1048576, 1000000, 1.163690
1048576, 1000000, 1.146783
1048576, 1000000, 1.167067
1048576, 1000000, 1.184914
1048576, 1000000, 1.161972
1048576, 1000000, 1.169628
1048576, 1000000, 1.376126
1048576, 1000000, 1.185703
1048576, 1000000, 1.156222
1048576, 1000000, 1.161877
1048576, 1000000, 1.201299
1048576, 1000000, 1.376332
1048576, 1000000, 1.136930
1048576, 1000000, 1.147025
1048576, 1000000, 1.157895
1048576, 1000000, 1.169519
1048576, 1000000, 1.385870
1048576, 1000000, 1.200644
1048576, 1000000, 1.364345
1048576, 1000000, 1.177150
1048576, 1000000, 1.164942
1048576, 1000000, 1.155935
1048576, 1000000, 1.153448
