arr_size, iters, time
16777216, 100000, 1.403390
16777216, 100000, 2.102730
16777216, 100000, 1.402860
16777216, 100000, 1.416580
16777216, 100000, 1.403430
16777216, 100000, 1.453600
16777216, 100000, 1.403850
16777216, 100000, 1.520470
16777216, 100000, 1.402590
16777216, 100000, 1.404540
16777216, 100000, 1.439570
16777216, 100000, 1.402960
16777216, 100000, 1.403370
16777216, 100000, 1.403020
16777216, 100000, 1.403620
16777216, 100000, 1.403320
16777216, 100000, 1.432630
16777216, 100000, 1.402860
16777216, 100000, 1.425520
16777216, 100000, 1.403520
16777216, 100000, 1.461770
16777216, 100000, 1.403120
16777216, 100000, 1.402810
16777216, 100000, 1.444940
16777216, 100000, 1.403540
16777216, 100000, 1.426050
16777216, 100000, 1.402790
16777216, 100000, 1.403320
16777216, 100000, 1.611620
16777216, 100000, 1.403540
16777216, 100000, 1.463430
16777216, 100000, 1.439260
16777216, 100000, 1.468910
16777216, 100000, 1.401680
16777216, 100000, 2.527430
16777216, 100000, 1.404070
16777216, 100000, 1.444190
16777216, 100000, 1.402560
16777216, 100000, 1.480800
16777216, 100000, 1.403370
16777216, 100000, 1.404850
16777216, 100000, 1.403860
16777216, 100000, 1.414150
16777216, 100000, 1.432470
16777216, 100000, 1.423080
16777216, 100000, 1.474760
16777216, 100000, 1.404320
16777216, 100000, 1.403500
16777216, 100000, 2.333930
16777216, 100000, 1.681610
16777216, 100000, 2.195030
16777216, 100000, 2.026550
16777216, 100000, 4.790040
16777216, 100000, 1.432070
16777216, 100000, 2.360410
16777216, 100000, 2.194590
16777216, 100000, 1.402660
16777216, 100000, 1.404810
16777216, 100000, 1.403470
16777216, 100000, 1.423720
16777216, 100000, 1.403790
16777216, 100000, 1.966910
16777216, 100000, 1.720480
16777216, 100000, 2.296850
16777216, 100000, 1.630840
16777216, 100000, 2.297700
16777216, 100000, 1.630290
16777216, 100000, 1.615480
16777216, 100000, 1.403180
16777216, 100000, 1.407830
16777216, 100000, 1.402810
16777216, 100000, 1.801640
16777216, 100000, 1.437960
16777216, 100000, 1.402160
16777216, 100000, 1.582750
16777216, 100000, 1.451720
16777216, 100000, 2.295590
16777216, 100000, 1.403620
16777216, 100000, 1.402620
16777216, 100000, 1.655810
16777216, 100000, 1.452790
16777216, 100000, 1.404360
16777216, 100000, 1.403360
16777216, 100000, 1.402720
16777216, 100000, 1.402910
16777216, 100000, 1.457510
16777216, 100000, 1.403700
16777216, 100000, 1.464210
16777216, 100000, 2.415210
16777216, 100000, 1.449790
16777216, 100000, 2.297390
16777216, 100000, 1.433530
16777216, 100000, 1.403700
16777216, 100000, 2.299210
16777216, 100000, 2.296530
16777216, 100000, 1.461270
16777216, 100000, 1.433950
16777216, 100000, 1.408510
16777216, 100000, 1.580330
16777216, 100000, 1.449250
